change,lnchg,chgcat,oed,wkd,month,dow,mv_IX,mv_f1,mv_f2,mv_Sec1,mv_Sec2,mv_snp,ln_mv_IX,ln_mv_f1,ln_mv_f2,ln_mv_Sec1,ln_mv_Sec2,ln_mv_snp,ln_ln_mv_IX,ln_ln_mv_f1,ln_ln_mv_f2,ln_ln_mv_Sec1,ln_ln_mv_Sec2,ln_ln_mv_snp,IX,f1,f2,Sec1,Sec2,Hi,Lo,snp,ln_IX,ln_f1,ln_f2,ln_Sec1,ln_Sec2,ln_Hi,ln_Lo,ln_snp,ln_ln_IX,ln_ln_f1,ln_ln_f2,ln_ln_Sec1,ln_ln_Sec2,ln_ln_Hi,ln_ln_Lo,ln_ln_snp,1-IX,1-f1,1-f2,1-Sec1,1-Sec2,1-Hi,1-Lo,1-snp,1-ln_IX,1-ln_f1,1-ln_f2,1-ln_Sec1,1-ln_Sec2,1-ln_Hi,1-ln_Lo,1-ln_snp,1-ln_ln_IX,1-ln_ln_f1,1-ln_ln_f2,1-ln_ln_Sec1,1-ln_ln_Sec2,1-ln_ln_Hi,1-ln_ln_Lo,1-ln_ln_snp,2-IX,2-f1,2-f2,2-Sec1,2-Sec2,2-Hi,2-Lo,2-snp,2-ln_IX,2-ln_f1,2-ln_f2,2-ln_Sec1,2-ln_Sec2,2-ln_Hi,2-ln_Lo,2-ln_snp,2-ln_ln_IX,2-ln_ln_f1,2-ln_ln_f2,2-ln_ln_Sec1,2-ln_ln_Sec2,2-ln_ln_Hi,2-ln_ln_Lo,2-ln_ln_snp,3-IX,3-f1,3-f2,3-Sec1,3-Sec2,3-Hi,3-Lo,3-snp,3-ln_IX,3-ln_f1,3-ln_f2,3-ln_Sec1,3-ln_Sec2,3-ln_Hi,3-ln_Lo,3-ln_snp,3-ln_ln_IX,3-ln_ln_f1,3-ln_ln_f2,3-ln_ln_Sec1,3-ln_ln_Sec2,3-ln_ln_Hi,3-ln_ln_Lo,3-ln_ln_snp,4-IX,4-f1,4-f2,4-Sec1,4-Sec2,4-Hi,4-Lo,4-snp,4-ln_IX,4-ln_f1,4-ln_f2,4-ln_Sec1,4-ln_Sec2,4-ln_Hi,4-ln_Lo,4-ln_snp,4-ln_ln_IX,4-ln_ln_f1,4-ln_ln_f2,4-ln_ln_Sec1,4-ln_ln_Sec2,4-ln_ln_Hi,4-ln_ln_Lo,4-ln_ln_snp,5-IX,5-f1,5-f2,5-Sec1,5-Sec2,5-Hi,5-Lo,5-snp,5-ln_IX,5-ln_f1,5-ln_f2,5-ln_Sec1,5-ln_Sec2,5-ln_Hi,5-ln_Lo,5-ln_snp,5-ln_ln_IX,5-ln_ln_f1,5-ln_ln_f2,5-ln_ln_Sec1,5-ln_ln_Sec2,5-ln_ln_Hi,5-ln_ln_Lo,5-ln_ln_snp
0.973744014,-0.02660683,2,6,7,10,2,14.10483869,14.30330645,14.8638062,56.08385503,1200032705,1286.557096,2.646517908,2.660490731,2.698929144,4.026847982,20.90561465,7.159725012,0.973244779,0.978510591,0.992855081,2.640973206,3.040017766,1.968471574,11.52,11.72,13.44,37.94674292,589156002.8,609484994.3,583499323.1,1353.420044,2.444084655,2.461296784,2.598235335,3.636183675,20.19420157,20.22812489,20.18455385,7.210390034,0.893670679,0.900688359,0.954832497,2.612726824,3.005395512,3.007073957,3.004917651,1.975523046,11.68,12.23,13.73,39.59800904,623566002.6,649278291.2,614763461.6,1350.660034,2.457877977,2.50389195,2.61958322,3.67877884,20.25096518,20.29137198,20.23674814,7.208348666,0.899298367,0.917846301,0.963015229,2.615845642,3.008202455,3.01019577,3.007500166,1.975239891,11.56,12.48,13.98,40.40745321,641274687.7,672929205,633295972.6,1349.589966,2.447550863,2.524127363,2.637627737,3.699014253,20.27896845,20.32715069,20.26644844,7.207556096,0.895087877,0.925895404,0.969879929,2.617323878,3.009584312,3.011957465,3.008966733,1.975129934,11.98,12.58,13.95,40.73123088,632090392,647759991,599458461.7,1353.219971,2.483238593,2.532108251,2.635479508,3.706995142,20.26454297,20.2890308,20.21153724,7.210242195,0.909563592,0.929052257,0.969065142,2.617906297,3.008872707,3.010080385,3.006253592,1.975502542,11.86,12.72,14.05,41.18451962,645239031.4,698430594.2,628559422.8,1350.199951,2.473171394,2.543175558,2.642622396,3.718062448,20.2851314,20.36434637,20.25894113,7.208007972,0.905501292,0.93341352,0.971771756,2.618713391,3.009888174,3.013785645,3.008596233,1.975192626,12.24,13.49,14.7,43.67760768,730523671.9,766703303.1,712248667,1334.109985,2.504709277,2.60194867,2.687847494,3.776835561,20.40927219,20.45761046,20.38393766,7.196019671,0.918172671,0.956260653,0.988740685,2.622988599,3.015989317,3.018354963,3.014747221,1.97352805
0.980657504,-0.01953201,2,5,8,10,3,14.0979032,14.29645161,14.86775781,55.94748817,1195040817,1287.075645,2.646026077,2.660011368,2.699194963,4.02441354,20.90144618,7.160127982,0.973058921,0.978330396,0.992953567,2.640799635,3.039818352,1.968527855,11.62,11.62,13.24,37.62296525,573687130.9,591601814.7,559851904.8,1349.949951,2.452727751,2.452727751,2.583242551,3.627614642,20.16759474,20.19834436,20.14318285,7.207822797,0.897200773,0.897200773,0.949045412,2.612098222,3.004077095,3.005600638,3.002865911,1.975166936,11.52,11.72,13.44,37.94674292,589156002.8,609484994.3,583499323.1,1353.420044,2.444084655,2.461296784,2.598235335,3.636183675,20.19420157,20.22812489,20.18455385,7.210390034,0.893670679,0.900688359,0.954832497,2.612726824,3.005395512,3.007073957,3.004917651,1.975523046,11.68,12.23,13.73,39.59800904,623566002.6,649278291.2,614763461.6,1350.660034,2.457877977,2.50389195,2.61958322,3.67877884,20.25096518,20.29137198,20.23674814,7.208348666,0.899298367,0.917846301,0.963015229,2.615845642,3.008202455,3.01019577,3.007500166,1.975239891,11.56,12.48,13.98,40.40745321,641274687.7,672929205,633295972.6,1349.589966,2.447550863,2.524127363,2.637627737,3.699014253,20.27896845,20.32715069,20.26644844,7.207556096,0.895087877,0.925895404,0.969879929,2.617323878,3.009584312,3.011957465,3.008966733,1.975129934,11.98,12.58,13.95,40.73123088,632090392,647759991,599458461.7,1353.219971,2.483238593,2.532108251,2.635479508,3.706995142,20.26454297,20.2890308,20.21153724,7.210242195,0.909563592,0.929052257,0.969065142,2.617906297,3.008872707,3.010080385,3.006253592,1.975502542,11.86,12.72,14.05,41.18451962,645239031.4,698430594.2,628559422.8,1350.199951,2.473171394,2.543175558,2.642622396,3.718062448,20.2851314,20.36434637,20.25894113,7.208007972,0.905501292,0.93341352,0.971771756,2.618713391,3.009888174,3.013785645,3.008596233,1.975192626
0.967399379,-0.03314386,2,4,9,10,4,14.09016127,14.28846774,14.86977394,55.80710244,1189602649,1287.596774,2.645476771,2.65945276,2.699330558,4.021901145,20.89688518,7.160532794,0.972851303,0.978120372,0.993003801,2.640620475,3.039600113,1.968584391,11.09,11.36,12.95,36.78114331,562590590,586508128.8,559556420.6,1362.829956,2.406043801,2.430098413,2.561095788,3.604985304,20.14806273,20.18969709,20.14265492,7.217318667,0.877983822,0.887931756,0.940435209,2.610436292,3.003108141,3.005172429,3.002839702,1.976483508,11.62,11.62,13.24,37.62296525,573687130.9,591601814.7,559851904.8,1349.949951,2.452727751,2.452727751,2.583242551,3.627614642,20.16759474,20.19834436,20.14318285,7.207822797,0.897200773,0.897200773,0.949045412,2.612098222,3.004077095,3.005600638,3.002865911,1.975166936,11.52,11.72,13.44,37.94674292,589156002.8,609484994.3,583499323.1,1353.420044,2.444084655,2.461296784,2.598235335,3.636183675,20.19420157,20.22812489,20.18455385,7.210390034,0.893670679,0.900688359,0.954832497,2.612726824,3.005395512,3.007073957,3.004917651,1.975523046,11.68,12.23,13.73,39.59800904,623566002.6,649278291.2,614763461.6,1350.660034,2.457877977,2.50389195,2.61958322,3.67877884,20.25096518,20.29137198,20.23674814,7.208348666,0.899298367,0.917846301,0.963015229,2.615845642,3.008202455,3.01019577,3.007500166,1.975239891,11.56,12.48,13.98,40.40745321,641274687.7,672929205,633295972.6,1349.589966,2.447550863,2.524127363,2.637627737,3.699014253,20.27896845,20.32715069,20.26644844,7.207556096,0.895087877,0.925895404,0.969879929,2.617323878,3.009584312,3.011957465,3.008966733,1.975129934,11.98,12.58,13.95,40.73123088,632090392,647759991,599458461.7,1353.219971,2.483238593,2.532108251,2.635479508,3.706995142,20.26454297,20.2890308,20.21153724,7.210242195,0.909563592,0.929052257,0.969065142,2.617906297,3.008872707,3.010080385,3.006253592,1.975502542
0.958752727,-0.042122082,2,3,10,10,5,14.08766127,14.2875,14.87243523,55.69969708,1184573384,1288.044757,2.645299327,2.659385029,2.699509515,4.019974708,20.89264853,7.160880656,0.972784226,0.978094904,0.993070095,2.640483078,3.039397352,1.96863297,10.75,11.18,12.78,36.1983435,544249787.6,571962538.9,541171961.8,1365.619995,2.374905755,2.414126468,2.547881449,3.589013358,20.11491887,20.16458406,20.10924765,7.219363813,0.864957754,0.881337511,0.93526221,2.609261625,3.001461772,3.003927801,3.001179791,1.976766835,11.09,11.36,12.95,36.78114331,562590590,586508128.8,559556420.6,1362.829956,2.406043801,2.430098413,2.561095788,3.604985304,20.14806273,20.18969709,20.14265492,7.217318667,0.877983822,0.887931756,0.940435209,2.610436292,3.003108141,3.005172429,3.002839702,1.976483508,11.62,11.62,13.24,37.62296525,573687130.9,591601814.7,559851904.8,1349.949951,2.452727751,2.452727751,2.583242551,3.627614642,20.16759474,20.19834436,20.14318285,7.207822797,0.897200773,0.897200773,0.949045412,2.612098222,3.004077095,3.005600638,3.002865911,1.975166936,11.52,11.72,13.44,37.94674292,589156002.8,609484994.3,583499323.1,1353.420044,2.444084655,2.461296784,2.598235335,3.636183675,20.19420157,20.22812489,20.18455385,7.210390034,0.893670679,0.900688359,0.954832497,2.612726824,3.005395512,3.007073957,3.004917651,1.975523046,11.68,12.23,13.73,39.59800904,623566002.6,649278291.2,614763461.6,1350.660034,2.457877977,2.50389195,2.61958322,3.67877884,20.25096518,20.29137198,20.23674814,7.208348666,0.899298367,0.917846301,0.963015229,2.615845642,3.008202455,3.01019577,3.007500166,1.975239891,11.56,12.48,13.98,40.40745321,641274687.7,672929205,633295972.6,1349.589966,2.447550863,2.524127363,2.637627737,3.699014253,20.27896845,20.32715069,20.26644844,7.207556096,0.895087877,0.925895404,0.969879929,2.617323878,3.009584312,3.011957465,3.008966733,1.975129934
1.034609443,0.034024005,6,2,88,10,1,14.08306449,14.27596774,14.86370771,55.58791187,1179333530,1288.49387,2.644972976,2.658577546,2.698922517,4.017965765,20.88821531,7.161229273,0.972660848,0.977791223,0.992852626,2.640339776,3.039185139,1.968681652,11.09,10.62,12.51,34.38518855,521800968,543080316.3,511202793.2,1369.060059,2.406043801,2.362739016,2.526528324,3.537625906,20.07279679,20.11276778,20.05227693,7.221879695,0.877983822,0.859821546,0.926846157,2.605472913,2.999365505,3.001354826,2.99834271,1.977115265,10.75,11.18,12.78,36.1983435,544249787.6,571962538.9,541171961.8,1365.619995,2.374905755,2.414126468,2.547881449,3.589013358,20.11491887,20.16458406,20.10924765,7.219363813,0.864957754,0.881337511,0.93526221,2.609261625,3.001461772,3.003927801,3.001179791,1.976766835,11.09,11.36,12.95,36.78114331,562590590,586508128.8,559556420.6,1362.829956,2.406043801,2.430098413,2.561095788,3.604985304,20.14806273,20.18969709,20.14265492,7.217318667,0.877983822,0.887931756,0.940435209,2.610436292,3.003108141,3.005172429,3.002839702,1.976483508,11.62,11.62,13.24,37.62296525,573687130.9,591601814.7,559851904.8,1349.949951,2.452727751,2.452727751,2.583242551,3.627614642,20.16759474,20.19834436,20.14318285,7.207822797,0.897200773,0.897200773,0.949045412,2.612098222,3.004077095,3.005600638,3.002865911,1.975166936,11.52,11.72,13.44,37.94674292,589156002.8,609484994.3,583499323.1,1353.420044,2.444084655,2.461296784,2.598235335,3.636183675,20.19420157,20.22812489,20.18455385,7.210390034,0.893670679,0.900688359,0.954832497,2.612726824,3.005395512,3.007073957,3.004917651,1.975523046,11.68,12.23,13.73,39.59800904,623566002.6,649278291.2,614763461.6,1350.660034,2.457877977,2.50389195,2.61958322,3.67877884,20.25096518,20.29137198,20.23674814,7.208348666,0.899298367,0.917846301,0.963015229,2.615845642,3.008202455,3.01019577,3.007500166,1.975239891
0.995182655,-0.004828986,3,1,89,10,2,14.07862901,14.26129032,14.85430988,55.46694696,1174096453,1288.958387,2.644657974,2.657548896,2.698290051,4.015787293,20.88376471,7.161589719,0.972541747,0.97740423,0.992618258,2.640184358,3.038972049,1.968731984,11.73,11.23,12.65,36.36023234,539860208.7,553702594.9,522748170,1364.050049,2.462149663,2.418588769,2.537657215,3.593475659,20.10682079,20.13213827,20.0746104,7.218213531,0.901034815,0.883184217,0.931241299,2.609589947,3.0010591,3.002317457,2.999455852,1.976607489,11.09,10.62,12.51,34.38518855,521800968,543080316.3,511202793.2,1369.060059,2.406043801,2.362739016,2.526528324,3.537625906,20.07279679,20.11276778,20.05227693,7.221879695,0.877983822,0.859821546,0.926846157,2.605472913,2.999365505,3.001354826,2.99834271,1.977115265,10.75,11.18,12.78,36.1983435,544249787.6,571962538.9,541171961.8,1365.619995,2.374905755,2.414126468,2.547881449,3.589013358,20.11491887,20.16458406,20.10924765,7.219363813,0.864957754,0.881337511,0.93526221,2.609261625,3.001461772,3.003927801,3.001179791,1.976766835,11.09,11.36,12.95,36.78114331,562590590,586508128.8,559556420.6,1362.829956,2.406043801,2.430098413,2.561095788,3.604985304,20.14806273,20.18969709,20.14265492,7.217318667,0.877983822,0.887931756,0.940435209,2.610436292,3.003108141,3.005172429,3.002839702,1.976483508,11.62,11.62,13.24,37.62296525,573687130.9,591601814.7,559851904.8,1349.949951,2.452727751,2.452727751,2.583242551,3.627614642,20.16759474,20.19834436,20.14318285,7.207822797,0.897200773,0.897200773,0.949045412,2.612098222,3.004077095,3.005600638,3.002865911,1.975166936,11.52,11.72,13.44,37.94674292,589156002.8,609484994.3,583499323.1,1353.420044,2.444084655,2.461296784,2.598235335,3.636183675,20.19420157,20.22812489,20.18455385,7.210390034,0.893670679,0.900688359,0.954832497,2.612726824,3.005395512,3.007073957,3.004917651,1.975523046
0.989845736,-0.01020617,3,0,90,10,3,14.07975804,14.24991935,14.84426801,55.35550686,1168969614,1289.383951,2.644738166,2.656751247,2.697613798,4.013776146,20.87938853,7.161919826,0.972572068,0.977104041,0.992367604,2.640040856,3.038762477,1.968778077,11.34,12.59,13.59,36.18777274,537259515.9,561267862.5,532831229.7,1365.800049,2.428336298,2.532902848,2.609334228,3.588721292,20.10199181,20.14570882,20.09371529,7.219495652,0.887206372,0.929366016,0.959095104,2.609240132,3.000818905,3.002991304,3.000407094,1.976785096,11.73,11.23,12.65,36.36023234,539860208.7,553702594.9,522748170,1364.050049,2.462149663,2.418588769,2.537657215,3.593475659,20.10682079,20.13213827,20.0746104,7.218213531,0.901034815,0.883184217,0.931241299,2.609589947,3.0010591,3.002317457,2.999455852,1.976607489,11.09,10.62,12.51,34.38518855,521800968,543080316.3,511202793.2,1369.060059,2.406043801,2.362739016,2.526528324,3.537625906,20.07279679,20.11276778,20.05227693,7.221879695,0.877983822,0.859821546,0.926846157,2.605472913,2.999365505,3.001354826,2.99834271,1.977115265,10.75,11.18,12.78,36.1983435,544249787.6,571962538.9,541171961.8,1365.619995,2.374905755,2.414126468,2.547881449,3.589013358,20.11491887,20.16458406,20.10924765,7.219363813,0.864957754,0.881337511,0.93526221,2.609261625,3.001461772,3.003927801,3.001179791,1.976766835,11.09,11.36,12.95,36.78114331,562590590,586508128.8,559556420.6,1362.829956,2.406043801,2.430098413,2.561095788,3.604985304,20.14806273,20.18969709,20.14265492,7.217318667,0.877983822,0.887931756,0.940435209,2.610436292,3.003108141,3.005172429,3.002839702,1.976483508,11.62,11.62,13.24,37.62296525,573687130.9,591601814.7,559851904.8,1349.949951,2.452727751,2.452727751,2.583242551,3.627614642,20.16759474,20.19834436,20.14318285,7.207822797,0.897200773,0.897200773,0.949045412,2.612098222,3.004077095,3.005600638,3.002865911,1.975166936
0.964474426,-0.036171963,2,-1,91,10,4,14.07645159,14.24991935,14.84975188,55.2442767,1164031750,1289.849194,2.644503301,2.656751247,2.697983157,4.011764746,20.87515546,7.162280587,0.97248326,0.977104041,0.992504515,2.639897316,3.038559718,1.968828448,10.9,12.52,13.48,35.98656987,531804041.1,578662520.7,525406009,1366.959961,2.388762789,2.527327366,2.601207105,3.58314581,20.09178564,20.17623,20.07968187,7.220344547,0.870775571,0.927162367,0.955975609,2.608829746,3.000311057,3.004505179,2.999708452,1.976902673,11.34,12.59,13.59,36.18777274,537259515.9,561267862.5,532831229.7,1365.800049,2.428336298,2.532902848,2.609334228,3.588721292,20.10199181,20.14570882,20.09371529,7.219495652,0.887206372,0.929366016,0.959095104,2.609240132,3.000818905,3.002991304,3.000407094,1.976785096,11.73,11.23,12.65,36.36023234,539860208.7,553702594.9,522748170,1364.050049,2.462149663,2.418588769,2.537657215,3.593475659,20.10682079,20.13213827,20.0746104,7.218213531,0.901034815,0.883184217,0.931241299,2.609589947,3.0010591,3.002317457,2.999455852,1.976607489,11.09,10.62,12.51,34.38518855,521800968,543080316.3,511202793.2,1369.060059,2.406043801,2.362739016,2.526528324,3.537625906,20.07279679,20.11276778,20.05227693,7.221879695,0.877983822,0.859821546,0.926846157,2.605472913,2.999365505,3.001354826,2.99834271,1.977115265,10.75,11.18,12.78,36.1983435,544249787.6,571962538.9,541171961.8,1365.619995,2.374905755,2.414126468,2.547881449,3.589013358,20.11491887,20.16458406,20.10924765,7.219363813,0.864957754,0.881337511,0.93526221,2.609261625,3.001461772,3.003927801,3.001179791,1.976766835,11.09,11.36,12.95,36.78114331,562590590,586508128.8,559556420.6,1362.829956,2.406043801,2.430098413,2.561095788,3.604985304,20.14806273,20.18969709,20.14265492,7.217318667,0.877983822,0.887931756,0.940435209,2.610436292,3.003108141,3.005172429,3.002839702,1.976483508
0.991184474,-0.008854613,3,-2,92,10,5,14.06959675,14.24935484,14.8553164,55.13142393,1159008593,1290.375161,2.64401621,2.656711631,2.698357808,4.009719861,20.87083082,7.162688278,0.972299053,0.977089129,0.992643369,2.639751364,3.038352529,1.968885368,10.63,12.28,13.29,35.29673147,512911397.1,538838716,499280141.3,1368.599976,2.363680192,2.507971923,2.587011873,3.563790367,20.05561367,20.10492686,20.0286779,7.221543581,0.860219808,0.919474428,0.950503493,2.607403769,2.998509098,3.000964902,2.997165142,1.977068722,10.9,12.52,13.48,35.98656987,531804041.1,578662520.7,525406009,1366.959961,2.388762789,2.527327366,2.601207105,3.58314581,20.09178564,20.17623,20.07968187,7.220344547,0.870775571,0.927162367,0.955975609,2.608829746,3.000311057,3.004505179,2.999708452,1.976902673,11.34,12.59,13.59,36.18777274,537259515.9,561267862.5,532831229.7,1365.800049,2.428336298,2.532902848,2.609334228,3.588721292,20.10199181,20.14570882,20.09371529,7.219495652,0.887206372,0.929366016,0.959095104,2.609240132,3.000818905,3.002991304,3.000407094,1.976785096,11.73,11.23,12.65,36.36023234,539860208.7,553702594.9,522748170,1364.050049,2.462149663,2.418588769,2.537657215,3.593475659,20.10682079,20.13213827,20.0746104,7.218213531,0.901034815,0.883184217,0.931241299,2.609589947,3.0010591,3.002317457,2.999455852,1.976607489,11.09,10.62,12.51,34.38518855,521800968,543080316.3,511202793.2,1369.060059,2.406043801,2.362739016,2.526528324,3.537625906,20.07279679,20.11276778,20.05227693,7.221879695,0.877983822,0.859821546,0.926846157,2.605472913,2.999365505,3.001354826,2.99834271,1.977115265,10.75,11.18,12.78,36.1983435,544249787.6,571962538.9,541171961.8,1365.619995,2.374905755,2.414126468,2.547881449,3.589013358,20.11491887,20.16458406,20.10924765,7.219363813,0.864957754,0.881337511,0.93526221,2.609261625,3.001461772,3.003927801,3.001179791,1.976766835
0.968572524,-0.031931916,2,-3,93,10,1,14.06048385,14.24822581,14.86039704,55.01845048,1154165835,1290.884758,2.643368299,2.656632394,2.698699758,4.007668592,20.8666437,7.163083121,0.972053975,0.977059303,0.992770086,2.639604936,3.038151889,1.968940492,11.08,11.95,13.16,34.34820367,508389813.2,515394824.3,472652087,1377.02002,2.405141681,2.480731278,2.577181926,3.536549722,20.04675906,20.06044381,19.97387013,7.227677037,0.877608813,0.908553387,0.946696525,2.605393414,2.998067498,2.998749907,2.994424926,1.97791769,10.63,12.28,13.29,35.29673147,512911397.1,538838716,499280141.3,1368.599976,2.363680192,2.507971923,2.587011873,3.563790367,20.05561367,20.10492686,20.0286779,7.221543581,0.860219808,0.919474428,0.950503493,2.607403769,2.998509098,3.000964902,2.997165142,1.977068722,10.9,12.52,13.48,35.98656987,531804041.1,578662520.7,525406009,1366.959961,2.388762789,2.527327366,2.601207105,3.58314581,20.09178564,20.17623,20.07968187,7.220344547,0.870775571,0.927162367,0.955975609,2.608829746,3.000311057,3.004505179,2.999708452,1.976902673,11.34,12.59,13.59,36.18777274,537259515.9,561267862.5,532831229.7,1365.800049,2.428336298,2.532902848,2.609334228,3.588721292,20.10199181,20.14570882,20.09371529,7.219495652,0.887206372,0.929366016,0.959095104,2.609240132,3.000818905,3.002991304,3.000407094,1.976785096,11.73,11.23,12.65,36.36023234,539860208.7,553702594.9,522748170,1364.050049,2.462149663,2.418588769,2.537657215,3.593475659,20.10682079,20.13213827,20.0746104,7.218213531,0.901034815,0.883184217,0.931241299,2.609589947,3.0010591,3.002317457,2.999455852,1.976607489,11.09,10.62,12.51,34.38518855,521800968,543080316.3,511202793.2,1369.060059,2.406043801,2.362739016,2.526528324,3.537625906,20.07279679,20.11276778,20.05227693,7.221879695,0.877983822,0.859821546,0.926846157,2.605472913,2.999365505,3.001354826,2.99834271,1.977115265
0.965459672,-0.035150947,2,-4,94,10,2,14.05435481,14.245,14.86523575,54.90006865,1149426388,1291.4275,2.642932299,2.656405968,2.699025316,4.005514599,20.86252886,7.163503475,0.97188902,0.976974069,0.992890714,2.639451152,3.037954672,1.968999173,10.78,11.78,12.83,33.85956814,492412404.7,513563732.7,489470244.2,1377.380005,2.377692565,2.466403178,2.551786179,3.522221622,20.01482714,20.05688469,20.00883423,7.227938427,0.866130507,0.902760886,0.936793576,2.604334378,2.996473356,2.998572471,2.996173888,1.977953854,11.08,11.95,13.16,34.34820367,508389813.2,515394824.3,472652087,1377.02002,2.405141681,2.480731278,2.577181926,3.536549722,20.04675906,20.06044381,19.97387013,7.227677037,0.877608813,0.908553387,0.946696525,2.605393414,2.998067498,2.998749907,2.994424926,1.97791769,10.63,12.28,13.29,35.29673147,512911397.1,538838716,499280141.3,1368.599976,2.363680192,2.507971923,2.587011873,3.563790367,20.05561367,20.10492686,20.0286779,7.221543581,0.860219808,0.919474428,0.950503493,2.607403769,2.998509098,3.000964902,2.997165142,1.977068722,10.9,12.52,13.48,35.98656987,531804041.1,578662520.7,525406009,1366.959961,2.388762789,2.527327366,2.601207105,3.58314581,20.09178564,20.17623,20.07968187,7.220344547,0.870775571,0.927162367,0.955975609,2.608829746,3.000311057,3.004505179,2.999708452,1.976902673,11.34,12.59,13.59,36.18777274,537259515.9,561267862.5,532831229.7,1365.800049,2.428336298,2.532902848,2.609334228,3.588721292,20.10199181,20.14570882,20.09371529,7.219495652,0.887206372,0.929366016,0.959095104,2.609240132,3.000818905,3.002991304,3.000407094,1.976785096,11.73,11.23,12.65,36.36023234,539860208.7,553702594.9,522748170,1364.050049,2.462149663,2.418588769,2.537657215,3.593475659,20.10682079,20.13213827,20.0746104,7.218213531,0.901034815,0.883184217,0.931241299,2.609589947,3.0010591,3.002317457,2.999455852,1.976607489
0.968521076,-0.031985035,2,-5,95,10,3,14.04782256,14.24137097,14.86749382,54.78158799,1144675338,1291.965968,2.642467406,2.656151177,2.699177207,4.003354152,20.85838689,7.163920343,0.971713104,0.976878149,0.992946988,2.639296883,3.037756116,1.969057365,10.66,11.49,12.52,33.0260134,475404318.8,486328041.2,470387682.6,1382.219971,2.366498419,2.441477092,2.527327366,3.497295536,19.9796762,20.00239394,19.96906777,7.23144616,0.861411402,0.892603222,0.927162367,2.602489335,2.994715567,2.995851963,2.994184465,1.978439038,10.78,11.78,12.83,33.85956814,492412404.7,513563732.7,489470244.2,1377.380005,2.377692565,2.466403178,2.551786179,3.522221622,20.01482714,20.05688469,20.00883423,7.227938427,0.866130507,0.902760886,0.936793576,2.604334378,2.996473356,2.998572471,2.996173888,1.977953854,11.08,11.95,13.16,34.34820367,508389813.2,515394824.3,472652087,1377.02002,2.405141681,2.480731278,2.577181926,3.536549722,20.04675906,20.06044381,19.97387013,7.227677037,0.877608813,0.908553387,0.946696525,2.605393414,2.998067498,2.998749907,2.994424926,1.97791769,10.63,12.28,13.29,35.29673147,512911397.1,538838716,499280141.3,1368.599976,2.363680192,2.507971923,2.587011873,3.563790367,20.05561367,20.10492686,20.0286779,7.221543581,0.860219808,0.919474428,0.950503493,2.607403769,2.998509098,3.000964902,2.997165142,1.977068722,10.9,12.52,13.48,35.98656987,531804041.1,578662520.7,525406009,1366.959961,2.388762789,2.527327366,2.601207105,3.58314581,20.09178564,20.17623,20.07968187,7.220344547,0.870775571,0.927162367,0.955975609,2.608829746,3.000311057,3.004505179,2.999708452,1.976902673,11.34,12.59,13.59,36.18777274,537259515.9,561267862.5,532831229.7,1365.800049,2.428336298,2.532902848,2.609334228,3.588721292,20.10199181,20.14570882,20.09371529,7.219495652,0.887206372,0.929366016,0.959095104,2.609240132,3.000818905,3.002991304,3.000407094,1.976785096
0.996418891,-0.003587537,4,-6,96,10,4,14.03266127,14.23298387,14.86644543,54.64678066,1139584834,1292.587178,2.64138756,2.655562079,2.699106689,4.000890305,20.85392985,7.164401053,0.97130437,0.976656338,0.992920862,2.639120921,3.037542413,1.969124464,10.56,11.25,12.21,32.336175,460439102.5,476635344.2,448770536,1389.079956,2.357073278,2.420368129,2.502255288,3.476186573,19.94769116,19.98226228,19.92202226,7.236396905,0.857420713,0.883919648,0.91719244,2.60092417,2.993113405,2.994844994,2.991825766,1.979123417,10.66,11.49,12.52,33.0260134,475404318.8,486328041.2,470387682.6,1382.219971,2.366498419,2.441477092,2.527327366,3.497295536,19.9796762,20.00239394,19.96906777,7.23144616,0.861411402,0.892603222,0.927162367,2.602489335,2.994715567,2.995851963,2.994184465,1.978439038,10.78,11.78,12.83,33.85956814,492412404.7,513563732.7,489470244.2,1377.380005,2.377692565,2.466403178,2.551786179,3.522221622,20.01482714,20.05688469,20.00883423,7.227938427,0.866130507,0.902760886,0.936793576,2.604334378,2.996473356,2.998572471,2.996173888,1.977953854,11.08,11.95,13.16,34.34820367,508389813.2,515394824.3,472652087,1377.02002,2.405141681,2.480731278,2.577181926,3.536549722,20.04675906,20.06044381,19.97387013,7.227677037,0.877608813,0.908553387,0.946696525,2.605393414,2.998067498,2.998749907,2.994424926,1.97791769,10.63,12.28,13.29,35.29673147,512911397.1,538838716,499280141.3,1368.599976,2.363680192,2.507971923,2.587011873,3.563790367,20.05561367,20.10492686,20.0286779,7.221543581,0.860219808,0.919474428,0.950503493,2.607403769,2.998509098,3.000964902,2.997165142,1.977068722,10.9,12.52,13.48,35.98656987,531804041.1,578662520.7,525406009,1366.959961,2.388762789,2.527327366,2.601207105,3.58314581,20.09178564,20.17623,20.07968187,7.220344547,0.870775571,0.927162367,0.955975609,2.608829746,3.000311057,3.004505179,2.999708452,1.976902673
